method,track,sim_regime,root_id,N,H,sample_seed,valid,tree_kl,split_kl,rf,quartet,branch_w_all,terminal_edit,runtime
treesbm,sim_neutral,neutral,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,57.40618509313279,0.8892857142857142,0.5898626373626373,0.0001430304926180373,0.0024845406360424027,505.3729944229126
treesbm,sim_JTT,JTT,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,57.40618509313279,0.9392857142857143,0.6169230769230769,0.0001430304926180373,0.0021974381625441694,505.3729944229126
treesbm,sim_WAG,WAG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,57.40618509313279,0.9,0.5943406593406594,0.0001430304926180373,0.0021532685512367492,505.3729944229126
treesbm,sim_LG,LG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,57.40618509313279,0.9,0.5760714285714286,0.0001430304926180373,0.002026280918727915,505.3729944229126
phylaflow,empirical,,NODE_0000223,16,0.0014355318749999996,0,20,nan,nan,0.9867588932806324,0.7746978021978022,0.00038759481761786285,0.0030035335689045936,3.934764862060547
phylaflow,sim_neutral,neutral,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471610599452,78.45208935769664,0.93491045991046,0.6176923076923077,0.0005221211015236326,0.003136042402826855,3.934764862060547
phylaflow,sim_JTT,JTT,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471610599452,78.45208935769664,0.9607142857142857,0.5843956043956045,0.0005221211015236326,0.0028323763250883392,3.934764862060547
phylaflow,sim_WAG,WAG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471610599452,78.45208935769664,0.9892857142857143,0.6091208791208791,0.0005221211015236326,0.0028158127208480566,3.934764862060547
phylaflow,sim_LG,LG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471610599452,78.45208935769664,0.9496031746031746,0.560054945054945,0.0005221211015236326,0.002661219081272085,3.934764862060547
artreeformer_adapted,empirical,,NODE_0000223,16,0.0014355318749999996,0,20,nan,nan,0.9636363636363636,0.7725,0.0003705147900119213,0.0029538427561837458,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,62.954617190858066,0.9333333333333333,0.5795054945054945,0.00020696898388016148,0.0030421819787985866,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,62.954617190858066,0.9481481481481482,0.5899175824175824,0.00020696898388016148,0.002760600706713781,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,62.954617190858066,0.9481481481481482,0.5527197802197802,0.00020696898388016148,0.002721952296819788,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,62.954617190858066,0.9555555555555556,0.5907417582417582,0.00020696898388016148,0.002583922261484099,0.0
phylovae_adapted,empirical,,NODE_0000223,16,0.0014355318749999996,0,20,nan,nan,0.9772727272727273,0.7626648351648352,0.00033770311814491525,0.0027274734982332158,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,62.637953294805044,0.9148148148148149,0.6019230769230769,0.0001960065899724423,0.0028434187279151946,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,62.637953294805044,0.9407407407407408,0.5784065934065934,0.0001960065899724423,0.0025507950530035337,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,62.637953294805044,0.962962962962963,0.6076648351648352,0.0001960065899724423,0.00246797703180212,0.0
phylovae_adapted,sim_LG,LG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471605599453,62.637953294805044,0.9296296296296296,0.5844505494505494,0.0001960065899724423,0.0023796378091872792,0.0
phylaflow_adapted,empirical,,NODE_0000223,16,0.0014355318749999996,0,20,nan,nan,0.9869565217391304,0.7744505494505495,0.00037685797775754645,0.003125,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471610599452,78.45208935769664,0.9384818884818885,0.5693131868131868,0.0001892747235230005,0.0032299028268551236,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471610599452,78.45208935769664,0.9355820105820106,0.5541758241758241,0.0001892747235230005,0.002937279151943463,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471610599452,78.45208935769664,0.9784391534391534,0.6063461538461539,0.0001892747235230005,0.002909673144876325,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000223,16,0.0014355318749999996,0,20,0.6931471610599452,78.45208935769664,0.9354497354497354,0.5736538461538462,0.0001892747235230005,0.0027771643109540636,0.0
neutral_bd,empirical,,NODE_0000239,16,0.00109492625,0,20,nan,nan,0.9962962962962963,0.6239285714285714,0.00015352922191269415,0.0018496024734982333,4.099275588989258
neutral_bd,sim_neutral,neutral,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.9071428571428571,0.5082967032967033,7.534985048874035e-05,0.0020870141342756183,4.099275588989258
neutral_bd,sim_JTT,JTT,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.9071428571428571,0.5131593406593407,7.534985048874035e-05,0.0019710689045936394,4.099275588989258
neutral_bd,sim_WAG,WAG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.8928571428571429,0.47373626373626376,7.534985048874035e-05,0.0019379416961130742,4.099275588989258
neutral_bd,sim_LG,LG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.9035714285714286,0.5118406593406594,7.534985048874035e-05,0.001700530035335689,4.099275588989258
empirical_bd,empirical,,NODE_0000239,16,0.00109492625,0,20,nan,nan,0.9962962962962963,0.6310714285714285,0.00015352922191269415,0.002004196113074205,3.866002321243286
empirical_bd,sim_neutral,neutral,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.9035714285714286,0.5176098901098901,7.534985048874035e-05,0.0022636925795053004,3.866002321243286
empirical_bd,sim_JTT,JTT,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.8964285714285715,0.5062912087912088,7.534985048874035e-05,0.0021256625441696112,3.866002321243286
empirical_bd,sim_WAG,WAG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.875,0.48678571428571427,7.534985048874035e-05,0.0021090989399293286,3.866002321243286
empirical_bd,sim_LG,LG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.9,0.4947802197802198,7.534985048874035e-05,0.0018606448763250883,3.866002321243286
plm_prior,empirical,,NODE_0000239,16,0.00109492625,0,20,nan,nan,1.0,0.6449725274725274,0.00015352922191269415,0.002191916961130742,0.3833439350128174
plm_prior,sim_neutral,neutral,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.9142857142857143,0.5065934065934066,7.534985048874035e-05,0.0024403710247349825,0.3833439350128174
plm_prior,sim_JTT,JTT,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.9214285714285715,0.5381043956043956,7.534985048874035e-05,0.0023023409893992933,0.3833439350128174
plm_prior,sim_WAG,WAG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.8821428571428571,0.491978021978022,7.534985048874035e-05,0.0022747349823321553,0.3833439350128174
plm_prior,sim_LG,LG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,41.37055298493678,0.9,0.502445054945055,7.534985048874035e-05,0.0020428445229681976,0.3833439350128174
treesbm,empirical,,NODE_0000239,16,0.00109492625,0,20,nan,nan,0.9925925925925926,0.645576923076923,0.00022386988203130706,0.0016674028268551238,506.2796833515167
treesbm,sim_neutral,neutral,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,56.941656027001216,0.9285714285714286,0.6237087912087912,0.00011168455080797514,0.0019379416961130742,506.2796833515167
treesbm,sim_JTT,JTT,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,56.941656027001216,0.9285714285714286,0.5923626373626374,0.00011168455080797514,0.0017999116607773852,506.2796833515167
treesbm,sim_WAG,WAG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,56.941656027001216,0.8964285714285715,0.558076923076923,0.00011168455080797514,0.001777826855123675,506.2796833515167
treesbm,sim_LG,LG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,56.941656027001216,0.9142857142857143,0.582967032967033,0.00011168455080797514,0.001534893992932862,506.2796833515167
phylaflow,empirical,,NODE_0000239,16,0.00109492625,0,20,nan,nan,1.0,0.6619505494505494,0.0002715537298718657,0.002026280918727915,3.944570779800415
phylaflow,sim_neutral,neutral,NODE_0000239,16,0.00109492625,0,20,0.6931471610599452,78.06395174146954,0.9214285714285715,0.5931593406593406,0.00039762773619704094,0.0022747349823321553,3.944570779800415
phylaflow,sim_JTT,JTT,NODE_0000239,16,0.00109492625,0,20,0.6931471610599452,78.06395174146954,0.9497354497354498,0.5807142857142857,0.00039762773619704094,0.002169832155477032,3.944570779800415
phylaflow,sim_WAG,WAG,NODE_0000239,16,0.00109492625,0,20,0.6931471610599452,78.06395174146954,0.9309320309320309,0.5223626373626373,0.00039762773619704094,0.002131183745583039,3.944570779800415
phylaflow,sim_LG,LG,NODE_0000239,16,0.00109492625,0,20,0.6931471610599452,78.06395174146954,0.9605820105820105,0.5858516483516484,0.00039762773619704094,0.001888250883392226,3.944570779800415
artreeformer_adapted,empirical,,NODE_0000239,16,0.00109492625,0,20,nan,nan,0.9923076923076923,0.6473626373626373,0.0001881368741572993,0.0022140017667844525,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,62.566479574630954,0.937037037037037,0.5655494505494505,0.0001465754076157218,0.0024734982332155478,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,62.566479574630954,0.9481481481481482,0.5904945054945054,0.0001465754076157218,0.0023520318021201412,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,62.566479574630954,0.9296296296296296,0.5338461538461539,0.0001465754076157218,0.002318904593639576,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,62.566479574630954,0.9555555555555556,0.5892857142857143,0.0001465754076157218,0.002081492932862191,0.0
phylovae_adapted,empirical,,NODE_0000239,16,0.00109492625,0,20,nan,nan,1.0,0.6686263736263737,0.00016419009484292465,0.0017612632508833923,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,62.24981567857792,0.9407407407407408,0.5745054945054945,0.00014115096823653212,0.00201523851590106,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,62.24981567857792,0.9333333333333333,0.580054945054945,0.00014115096823653212,0.0018992932862190812,0.0
phylovae_adapted,sim_WAG,WAG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,62.24981567857792,0.937037037037037,0.5666483516483516,0.00014115096823653212,0.001866166077738516,0.0
phylovae_adapted,sim_LG,LG,NODE_0000239,16,0.00109492625,0,20,0.6931471605599453,62.24981567857792,0.9259259259259259,0.5652747252747252,0.00014115096823653212,0.0016232332155477031,0.0
phylaflow_adapted,empirical,,NODE_0000239,16,0.00109492625,0,20,nan,nan,1.0,0.6253571428571428,0.00019101560483276195,0.0017446996466431097,0.0
phylaflow_adapted,sim_neutral,neutral,NODE_0000239,16,0.00109492625,0,20,0.6931471610599452,78.06395174146954,0.9284391534391534,0.5592582417582418,0.00014524632461034134,0.0019931537102473498,0.0
phylaflow_adapted,sim_JTT,JTT,NODE_0000239,16,0.00109492625,0,20,0.6931471610599452,78.06395174146954,0.9351851851851852,0.5651923076923077,0.00014524632461034134,0.0018716872791519434,0.0
phylaflow_adapted,sim_WAG,WAG,NODE_0000239,16,0.00109492625,0,20,0.6931471610599452,78.06395174146954,0.9419108669108669,0.5281868131868132,0.00014524632461034134,0.0018330388692579505,0.0
phylaflow_adapted,sim_LG,LG,NODE_0000239,16,0.00109492625,0,20,0.6931471610599452,78.06395174146954,0.9568783068783069,0.5678296703296704,0.00014524632461034134,0.0015790636042402827,0.0
neutral_bd,empirical,,NODE_0000189,16,0.0020058681249999996,0,20,nan,nan,0.9695652173913043,0.7928296703296703,0.000519242029052961,0.004140901060070671,4.052301645278931
neutral_bd,sim_neutral,neutral,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9071428571428571,0.531978021978022,0.00012274588705229404,0.003174690812720848,4.052301645278931
neutral_bd,sim_JTT,JTT,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9357142857142857,0.5877472527472527,0.00012274588705229404,0.0042237190812720845,4.052301645278931
neutral_bd,sim_WAG,WAG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9607142857142857,0.6296428571428572,0.00012274588705229404,0.004505300353356891,4.052301645278931
neutral_bd,sim_LG,LG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9464285714285714,0.5735989010989011,0.00012274588705229404,0.0038979681978798587,4.052301645278931
empirical_bd,empirical,,NODE_0000189,16,0.0020058681249999996,0,20,nan,nan,0.9826086956521739,0.8051648351648352,0.000519242029052961,0.004256846289752651,3.9386837482452393
empirical_bd,sim_neutral,neutral,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9107142857142857,0.5528846153846154,0.00012274588705229404,0.003301678445229682,3.9386837482452393
empirical_bd,sim_JTT,JTT,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9428571428571428,0.6076098901098901,0.00012274588705229404,0.004323100706713781,3.9386837482452393
empirical_bd,sim_WAG,WAG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9464285714285714,0.6295879120879121,0.00012274588705229404,0.004621245583038869,3.9386837482452393
empirical_bd,sim_LG,LG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9,0.5510714285714285,0.00012274588705229404,0.004019434628975265,3.9386837482452393
plm_prior,empirical,,NODE_0000189,16,0.0020058681249999996,0,20,nan,nan,0.9652173913043478,0.8048626373626374,0.000519242029052961,0.004339664310954064,0.5717759132385254
plm_prior,sim_neutral,neutral,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9071428571428571,0.5587637362637362,0.00012274588705229404,0.003401060070671378,0.5717759132385254
plm_prior,sim_JTT,JTT,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9321428571428572,0.5875,0.00012274588705229404,0.004433524734982332,0.5717759132385254
plm_prior,sim_WAG,WAG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9392857142857143,0.5997527472527473,0.00012274588705229404,0.004709584805653711,0.5717759132385254
plm_prior,sim_LG,LG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,42.08986360020581,0.9214285714285715,0.5652197802197803,0.00012274588705229404,0.004135379858657244,0.5717759132385254
treesbm,empirical,,NODE_0000189,16,0.0020058681249999996,0,20,nan,nan,0.9739130434782609,0.7894505494505495,0.0004781157821377174,0.003323763250883392,506.5304698944092
treesbm,sim_neutral,neutral,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,57.6221690501519,0.9071428571428571,0.5874175824175824,0.00020424229307675662,0.0024238074204947,506.5304698944092
treesbm,sim_JTT,JTT,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,57.6221690501519,0.9607142857142857,0.6383791208791209,0.00020424229307675662,0.003467314487632509,506.5304698944092
treesbm,sim_WAG,WAG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,57.6221690501519,0.9357142857142857,0.6365659340659341,0.00020424229307675662,0.0037544169611307423,506.5304698944092
treesbm,sim_LG,LG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,57.6221690501519,0.9464285714285714,0.6242032967032967,0.00020424229307675662,0.0031526060070671377,506.5304698944092
phylaflow,empirical,,NODE_0000189,16,0.0020058681249999996,0,20,nan,nan,0.9780632411067194,0.7855494505494506,0.000587015287947238,0.004256846289752651,3.910822629928589
phylaflow,sim_neutral,neutral,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471610599452,78.74446476462019,0.964010989010989,0.6029945054945055,0.0007317862155913059,0.0033458480565371025,3.910822629928589
phylaflow,sim_JTT,JTT,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471610599452,78.74446476462019,0.9642857142857143,0.643956043956044,0.0007317862155913059,0.004383833922261484,3.910822629928589
phylaflow,sim_WAG,WAG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471610599452,78.74446476462019,0.9892857142857143,0.6568406593406594,0.0007317862155913059,0.004698542402826855,3.910822629928589
phylaflow,sim_LG,LG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471610599452,78.74446476462019,0.9892857142857143,0.6283516483516484,0.0007317862155913059,0.004080167844522968,3.910822629928589
artreeformer_adapted,empirical,,NODE_0000189,16,0.0020058681249999996,0,20,nan,nan,0.9772727272727273,0.7990934065934066,0.0006554655154594418,0.004532906360424029,0.0
artreeformer_adapted,sim_neutral,neutral,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,63.24699259778166,0.937037037037037,0.5938736263736264,0.00029000520392961525,0.00357773851590106,0.0
artreeformer_adapted,sim_JTT,JTT,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,63.24699259778166,0.962962962962963,0.6085439560439561,0.00029000520392961525,0.00446113074204947,0.0
artreeformer_adapted,sim_WAG,WAG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,63.24699259778166,0.9666666666666667,0.5975,0.00029000520392961525,0.004875220848056537,0.0
artreeformer_adapted,sim_LG,LG,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,63.24699259778166,0.9555555555555556,0.614532967032967,0.00029000520392961525,0.004289973498233216,0.0
phylovae_adapted,empirical,,NODE_0000189,16,0.0020058681249999996,0,20,nan,nan,0.9954545454545455,0.800521978021978,0.0006109822827769265,0.00430101590106007,0.0
phylovae_adapted,sim_neutral,neutral,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,62.93032870172864,0.9444444444444444,0.6108241758241758,0.0002764900602140702,0.0033734540636042405,0.0
phylovae_adapted,sim_JTT,JTT,NODE_0000189,16,0.0020058681249999996,0,20,0.6931471605599453,62.93032870172864,0.9777777777777777,0.6409065934065934,0.0002764900602140702,0.004378312720848056,0.0
